Date,HomeTeam,AwayTeam,B365>2.5,B365<2.5
19/01/2022,Celta,Osasuna,2.2,1.66
19/01/2022,Valencia,Sevilla,2.3,1.61
20/01/2022,Getafe,Granada,2.62,1.5
21/01/2022,Espanol,Betis,1.87,2.03
22/01/2022,Levante,Cadiz,2.1,1.72
22/01/2022,Villarreal,Mallorca,1.88,2.02
22/01/2022,Sevilla,Celta,2.2,1.66
22/01/2022,Ath Madrid,Valencia,2.01,1.89
23/01/2022,Granada,Osasuna,2.2,1.66
23/01/2022,Real Madrid,Elche,1.5,2.62
23/01/2022,Sociedad,Getafe,2.5,1.53
23/01/2022,Vallecano,Ath Bilbao,2.5,1.53
23/01/2022,Alaves,Barcelona,1.8,2.0
04/02/2022,Getafe,Levante,2.62,1.5
05/02/2022,Elche,Alaves,2.37,1.57
05/02/2022,Mallorca,Cadiz,2.3,1.61
05/02/2022,Celta,Vallecano,2.2,1.66
05/02/2022,Osasuna,Sevilla,2.5,1.53
06/02/2022,Valencia,Sociedad,2.1,1.72
06/02/2022,Barcelona,Ath Madrid,2.07,1.83
06/02/2022,Betis,Villarreal,1.72,2.1
06/02/2022,Real Madrid,Granada,1.44,2.75
07/02/2022,Ath Bilbao,Espanol,2.0,1.8
11/02/2022,Sevilla,Elche,2.1,1.72
12/02/2022,Cadiz,Celta,2.2,1.66
12/02/2022,Villarreal,Real Madrid,1.8,2.0
12/02/2022,Vallecano,Osasuna,2.3,1.61
12/02/2022,Ath Madrid,Getafe,2.2,1.66
13/02/2022,Alaves,Valencia,2.2,1.66
13/02/2022,Levante,Betis,1.66,2.2
13/02/2022,Sociedad,Granada,1.99,1.91
13/02/2022,Espanol,Barcelona,1.72,2.1
14/02/2022,Mallorca,Ath Bilbao,2.62,1.5
16/02/2022,Ath Madrid,Levante,1.72,2.1
18/02/2022,Elche,Vallecano,2.75,1.44
19/02/2022,Granada,Villarreal,2.0,1.9
19/02/2022,Osasuna,Ath Madrid,2.2,1.66
19/02/2022,Cadiz,Getafe,3.0,1.4
19/02/2022,Real Madrid,Alaves,1.53,2.5
20/02/2022,Espanol,Sevilla,2.3,1.61
20/02/2022,Valencia,Barcelona,1.8,2.0
20/02/2022,Betis,Mallorca,1.8,2.0
20/02/2022,Ath Bilbao,Sociedad,2.5,1.53
21/02/2022,Celta,Levante,1.85,2.05
25/02/2022,Levante,Elche,2.2,1.66
26/02/2022,Mallorca,Valencia,2.2,1.66
26/02/2022,Getafe,Alaves,3.0,1.4
26/02/2022,Vallecano,Real Madrid,1.86,2.04
26/02/2022,Ath Madrid,Celta,2.04,1.86
27/02/2022,Villarreal,Espanol,1.8,2.0
27/02/2022,Sevilla,Betis,2.1,1.72
27/02/2022,Sociedad,Osasuna,2.2,1.66
27/02/2022,Barcelona,Ath Bilbao,1.9,2.0
28/02/2022,Granada,Cadiz,2.3,1.61
02/03/2022,Mallorca,Sociedad,2.3,1.61
04/03/2022,Alaves,Sevilla,2.62,1.5
05/03/2022,Osasuna,Villarreal,2.0,1.8
05/03/2022,Espanol,Getafe,2.62,1.5
05/03/2022,Valencia,Granada,2.01,1.89
05/03/2022,Real Madrid,Sociedad,1.83,2.07
06/03/2022,Cadiz,Vallecano,2.5,1.53
06/03/2022,Elche,Barcelona,1.72,2.1
06/03/2022,Celta,Mallorca,2.2,1.66
06/03/2022,Betis,Ath Madrid,1.98,1.92
07/03/2022,Ath Bilbao,Levante,1.92,1.98
11/03/2022,Ath Madrid,Cadiz,2.06,1.84
12/03/2022,Levante,Espanol,1.95,1.95
12/03/2022,Granada,Elche,2.3,1.61
12/03/2022,Villarreal,Celta,1.8,2.0
12/03/2022,Getafe,Valencia,2.5,1.53
13/03/2022,Vallecano,Sevilla,2.5,1.53
13/03/2022,Betis,Ath Bilbao,2.04,1.86
13/03/2022,Sociedad,Alaves,2.0,1.8
13/03/2022,Barcelona,Osasuna,1.72,2.1
14/03/2022,Mallorca,Real Madrid,1.72,2.1
18/03/2022,Ath Bilbao,Getafe,2.75,1.44
19/03/2022,Alaves,Granada,2.2,1.66
19/03/2022,Elche,Valencia,2.2,1.66
19/03/2022,Osasuna,Levante,2.1,1.72
19/03/2022,Vallecano,Ath Madrid,2.3,1.61
20/03/2022,Espanol,Mallorca,2.1,1.72
20/03/2022,Cadiz,Villarreal,2.06,1.84
20/03/2022,Celta,Betis,2.02,1.88
20/03/2022,Sevilla,Sociedad,2.3,1.61
20/03/2022,Real Madrid,Barcelona,1.66,2.2
02/04/2022,Getafe,Mallorca,2.75,1.44
02/04/2022,Levante,Villarreal,1.72,2.1
02/04/2022,Celta,Real Madrid,1.95,1.95
02/04/2022,Ath Madrid,Alaves,2.02,1.88
03/04/2022,Ath Bilbao,Elche,2.05,1.85
03/04/2022,Betis,Osasuna,2.07,1.83
03/04/2022,Granada,Vallecano,2.2,1.66
03/04/2022,Valencia,Cadiz,2.3,1.61
03/04/2022,Barcelona,Sevilla,1.85,2.05
04/04/2022,Sociedad,Espanol,2.1,1.72
08/04/2022,Sevilla,Granada,2.1,1.72
09/04/2022,Cadiz,Betis,2.2,1.66
09/04/2022,Mallorca,Ath Madrid,2.3,1.61
09/04/2022,Villarreal,Ath Bilbao,1.99,1.91
09/04/2022,Real Madrid,Getafe,2.07,1.83
10/04/2022,Osasuna,Alaves,2.3,1.61
10/04/2022,Espanol,Celta,2.2,1.66
10/04/2022,Elche,Sociedad,2.2,1.66
10/04/2022,Levante,Barcelona,1.44,2.75
11/04/2022,Vallecano,Valencia,2.3,1.61
15/04/2022,Sociedad,Betis,1.95,1.95
16/04/2022,Elche,Mallorca,2.5,1.53
16/04/2022,Alaves,Vallecano,2.3,1.61
16/04/2022,Valencia,Osasuna,2.3,1.61
16/04/2022,Getafe,Villarreal,2.37,1.57
17/04/2022,Granada,Levante,1.89,2.01
17/04/2022,Ath Madrid,Espanol,1.95,1.95
17/04/2022,Ath Bilbao,Celta,2.2,1.66
17/04/2022,Sevilla,Real Madrid,2.0,1.8
18/04/2022,Barcelona,Cadiz,1.57,2.37
19/04/2022,Mallorca,Alaves,2.5,1.53
19/04/2022,Betis,Elche,1.84,2.06
19/04/2022,Villarreal,Valencia,1.72,2.1
20/04/2022,Ath Madrid,Granada,1.72,2.1
20/04/2022,Celta,Getafe,2.62,1.5
20/04/2022,Osasuna,Real Madrid,1.85,2.05
21/04/2022,Espanol,Vallecano,2.3,1.61
21/04/2022,Levante,Sevilla,2.06,1.84
21/04/2022,Cadiz,Ath Bilbao,2.5,1.53
21/04/2022,Sociedad,Barcelona,1.84,2.06
24/04/2022,Barcelona,Vallecano,1.53,2.5
29/04/2022,Sevilla,Cadiz,2.2,1.66
30/04/2022,Alaves,Villarreal,2.02,1.88
30/04/2022,Real Madrid,Espanol,1.66,2.2
30/04/2022,Valencia,Levante,1.86,2.04
30/04/2022,Ath Bilbao,Ath Madrid,2.37,1.57
01/05/2022,Elche,Osasuna,2.3,1.61
01/05/2022,Granada,Celta,2.1,1.72
01/05/2022,Vallecano,Sociedad,2.3,1.61
01/05/2022,Barcelona,Mallorca,1.53,2.5
02/05/2022,Getafe,Betis,2.37,1.57
06/05/2022,Levante,Sociedad,1.9,2.0
07/05/2022,Mallorca,Granada,2.2,1.66
07/05/2022,Ath Bilbao,Valencia,2.02,1.88
07/05/2022,Cadiz,Elche,2.3,1.61
07/05/2022,Celta,Alaves,2.2,1.66
07/05/2022,Betis,Barcelona,1.57,2.37
08/05/2022,Getafe,Vallecano,2.75,1.44
08/05/2022,Villarreal,Sevilla,2.1,1.72
08/05/2022,Espanol,Osasuna,2.1,1.72
08/05/2022,Ath Madrid,Real Madrid,1.95,1.95
10/05/2022,Valencia,Betis,2.04,1.86
10/05/2022,Granada,Ath Bilbao,2.02,1.88
10/05/2022,Barcelona,Celta,1.53,2.5
11/05/2022,Alaves,Espanol,2.0,1.8
11/05/2022,Osasuna,Getafe,2.75,1.44
11/05/2022,Sevilla,Mallorca,2.1,1.72
11/05/2022,Elche,Ath Madrid,2.1,1.72
12/05/2022,Sociedad,Cadiz,2.2,1.66
12/05/2022,Vallecano,Villarreal,2.02,1.88
12/05/2022,Real Madrid,Levante,1.36,3.2
14/05/2022,Espanol,Valencia,2.01,1.89
15/05/2022,Ath Bilbao,Osasuna,2.01,1.89
15/05/2022,Ath Madrid,Sevilla,2.37,1.57
15/05/2022,Betis,Granada,1.72,2.1
15/05/2022,Cadiz,Real Madrid,1.93,1.97
15/05/2022,Celta,Elche,2.02,1.88
15/05/2022,Getafe,Barcelona,2.05,1.85
15/05/2022,Levante,Alaves,1.66,2.2
15/05/2022,Mallorca,Vallecano,2.2,1.66
15/05/2022,Villarreal,Sociedad,1.93,1.97
20/05/2022,Real Madrid,Betis,1.4,3.0
20/05/2022,Vallecano,Levante,1.57,2.37
21/05/2022,Valencia,Celta,2.1,1.72
22/05/2022,Elche,Getafe,2.37,1.57
22/05/2022,Alaves,Cadiz,1.93,1.97
22/05/2022,Granada,Espanol,1.66,2.2
22/05/2022,Osasuna,Mallorca,1.99,1.91
22/05/2022,Barcelona,Villarreal,1.5,2.62
22/05/2022,Sevilla,Ath Bilbao,2.1,1.72
22/05/2022,Sociedad,Ath Madrid,2.1,1.72
12/08/2022,Osasuna,Sevilla,2.62,1.5
13/08/2022,Celta,Espanol,2.0,1.8
13/08/2022,Valladolid,Villarreal,1.99,1.91
13/08/2022,Barcelona,Vallecano,1.53,2.5
14/08/2022,Cadiz,Sociedad,2.37,1.57
14/08/2022,Valencia,Girona,2.1,1.72
14/08/2022,Almeria,Real Madrid,1.57,2.37
15/08/2022,Ath Bilbao,Mallorca,2.1,1.72
15/08/2022,Getafe,Ath Madrid,2.75,1.44
15/08/2022,Betis,Elche,1.8,2.0
19/08/2022,Espanol,Vallecano,2.5,1.53
19/08/2022,Sevilla,Valladolid,1.98,1.92
20/08/2022,Osasuna,Cadiz,2.37,1.57
20/08/2022,Mallorca,Betis,2.2,1.66
20/08/2022,Celta,Real Madrid,1.66,2.2
21/08/2022,Ath Bilbao,Valencia,2.1,1.72
21/08/2022,Ath Madrid,Villarreal,2.05,1.85
21/08/2022,Sociedad,Barcelona,1.8,2.0
22/08/2022,Elche,Almeria,2.2,1.66
22/08/2022,Girona,Getafe,3.0,1.4
26/08/2022,Girona,Celta,2.2,1.66
26/08/2022,Betis,Osasuna,1.96,1.94
27/08/2022,Elche,Sociedad,2.3,1.61
27/08/2022,Vallecano,Mallorca,2.37,1.57
27/08/2022,Almeria,Sevilla,2.2,1.66
28/08/2022,Getafe,Villarreal,2.37,1.57
28/08/2022,Barcelona,Valladolid,1.36,3.2
28/08/2022,Espanol,Real Madrid,1.61,2.3
29/08/2022,Cadiz,Ath Bilbao,2.5,1.53
29/08/2022,Valencia,Ath Madrid,2.2,1.66
02/09/2022,Celta,Cadiz,2.3,1.61
03/09/2022,Mallorca,Girona,2.37,1.57
03/09/2022,Real Madrid,Betis,1.44,2.75
03/09/2022,Sociedad,Ath Madrid,2.3,1.61
03/09/2022,Sevilla,Barcelona,1.8,2.0
04/09/2022,Osasuna,Vallecano,2.3,1.61
04/09/2022,Ath Bilbao,Espanol,2.06,1.84
04/09/2022,Villarreal,Elche,1.72,2.1
04/09/2022,Valencia,Getafe,2.62,1.5
05/09/2022,Valladolid,Almeria,2.1,1.72
09/09/2022,Girona,Valladolid,2.2,1.66
10/09/2022,Vallecano,Valencia,2.1,1.72
10/09/2022,Espanol,Sevilla,2.2,1.66
10/09/2022,Cadiz,Barcelona,1.61,2.3
10/09/2022,Ath Madrid,Celta,2.0,1.8
11/09/2022,Real Madrid,Mallorca,1.5,2.62
11/09/2022,Elche,Ath Bilbao,2.2,1.66
11/09/2022,Getafe,Sociedad,2.62,1.5
11/09/2022,Betis,Villarreal,1.91,1.99
12/09/2022,Almeria,Osasuna,2.2,1.66
16/09/2022,Valladolid,Cadiz,2.37,1.57
17/09/2022,Mallorca,Almeria,2.2,1.66
17/09/2022,Barcelona,Elche,1.28,3.75
17/09/2022,Valencia,Celta,2.2,1.66
17/09/2022,Ath Bilbao,Vallecano,2.04,1.86
18/09/2022,Osasuna,Getafe,2.62,1.5
18/09/2022,Villarreal,Sevilla,1.93,1.97
18/09/2022,Betis,Girona,2.1,1.72
18/09/2022,Sociedad,Espanol,2.03,1.87
18/09/2022,Ath Madrid,Real Madrid,1.94,1.96
30/09/2022,Ath Bilbao,Almeria,1.72,2.1
01/10/2022,Cadiz,Villarreal,2.05,1.85
01/10/2022,Getafe,Valladolid,2.37,1.57
01/10/2022,Sevilla,Ath Madrid,2.3,1.61
01/10/2022,Mallorca,Barcelona,1.61,2.3
02/10/2022,Espanol,Valencia,2.04,1.86
02/10/2022,Celta,Betis,2.06,1.84
02/10/2022,Girona,Sociedad,2.2,1.66
02/10/2022,Real Madrid,Osasuna,1.61,2.3
03/10/2022,Vallecano,Elche,2.1,1.72
07/10/2022,Osasuna,Valencia,2.2,1.66
08/10/2022,Almeria,Vallecano,2.2,1.66
08/10/2022,Ath Madrid,Girona,1.96,1.94
08/10/2022,Sevilla,Ath Bilbao,2.1,1.72
08/10/2022,Getafe,Real Madrid,1.8,2.0
09/10/2022,Valladolid,Betis,2.01,1.89
09/10/2022,Cadiz,Espanol,2.37,1.57
09/10/2022,Sociedad,Villarreal,2.06,1.84
09/10/2022,Barcelona,Celta,1.57,2.37
10/10/2022,Elche,Mallorca,2.62,1.5
14/10/2022,Vallecano,Getafe,2.62,1.5
15/10/2022,Girona,Cadiz,2.5,1.53
15/10/2022,Valencia,Elche,1.72,2.1
15/10/2022,Mallorca,Sevilla,2.3,1.61
15/10/2022,Ath Bilbao,Ath Madrid,2.1,1.72
16/10/2022,Celta,Sociedad,2.2,1.66
16/10/2022,Real Madrid,Barcelona,1.57,2.37
16/10/2022,Espanol,Valladolid,2.0,1.8
16/10/2022,Betis,Almeria,1.86,2.04
17/10/2022,Villarreal,Osasuna,1.89,2.01
18/10/2022,Sevilla,Valencia,2.03,1.87
18/10/2022,Getafe,Ath Bilbao,2.3,1.61
18/10/2022,Ath Madrid,Vallecano,2.1,1.72
19/10/2022,Cadiz,Betis,2.3,1.61
19/10/2022,Valladolid,Celta,2.1,1.72
19/10/2022,Sociedad,Mallorca,2.1,1.72
19/10/2022,Elche,Real Madrid,1.5,2.62
20/10/2022,Almeria,Girona,2.1,1.72
20/10/2022,Osasuna,Espanol,2.1,1.72
20/10/2022,Barcelona,Villarreal,1.53,2.5
22/10/2022,Vallecano,Cadiz,2.2,1.66
22/10/2022,Valladolid,Sociedad,2.1,1.72
22/10/2022,Valencia,Mallorca,2.2,1.66
22/10/2022,Real Madrid,Sevilla,1.57,2.37
23/10/2022,Espanol,Elche,2.0,1.9
23/10/2022,Betis,Ath Madrid,2.2,1.66
23/10/2022,Girona,Osasuna,2.2,1.66
23/10/2022,Villarreal,Almeria,1.72,2.1
23/10/2022,Barcelona,Ath Bilbao,1.61,2.3
24/10/2022,Celta,Getafe,2.3,1.61
28/10/2022,Mallorca,Espanol,2.62,1.5
29/10/2022,Almeria,Celta,2.1,1.72
29/10/2022,Cadiz,Ath Madrid,2.3,1.61
29/10/2022,Sevilla,Vallecano,2.1,1.72
29/10/2022,Valencia,Barcelona,1.57,2.37
30/10/2022,Osasuna,Valladolid,2.2,1.66
30/10/2022,Real Madrid,Girona,1.44,2.75
30/10/2022,Ath Bilbao,Villarreal,2.0,1.9
30/10/2022,Sociedad,Betis,2.06,1.84
31/10/2022,Elche,Getafe,2.62,1.5
04/11/2022,Girona,Ath Bilbao,2.0,1.9
05/11/2022,Getafe,Cadiz,2.75,1.44
05/11/2022,Valladolid,Elche,1.96,1.94
05/11/2022,Celta,Osasuna,2.2,1.66
05/11/2022,Barcelona,Almeria,1.28,3.75
06/11/2022,Ath Madrid,Espanol,2.0,1.8
06/11/2022,Sociedad,Valencia,2.1,1.72
06/11/2022,Villarreal,Mallorca,2.1,1.72
06/11/2022,Betis,Sevilla,2.1,1.72
07/11/2022,Vallecano,Real Madrid,1.72,2.1
08/11/2022,Elche,Girona,2.1,1.72
08/11/2022,Ath Bilbao,Valladolid,1.72,2.1
08/11/2022,Osasuna,Barcelona,1.72,2.1
09/11/2022,Almeria,Getafe,2.37,1.57
09/11/2022,Sevilla,Sociedad,2.3,1.61
09/11/2022,Espanol,Villarreal,2.1,1.72
09/11/2022,Mallorca,Ath Madrid,2.5,1.53
10/11/2022,Vallecano,Celta,2.2,1.66
10/11/2022,Valencia,Betis,2.1,1.72
10/11/2022,Real Madrid,Cadiz,1.44,2.75
29/12/2022,Girona,Vallecano,2.0,1.8
29/12/2022,Betis,Ath Bilbao,1.99,1.91
29/12/2022,Ath Madrid,Elche,1.67,2.2
30/12/2022,Getafe,Mallorca,3.4,1.33
30/12/2022,Cadiz,Almeria,2.2,1.67
30/12/2022,Celta,Sevilla,2.2,1.67
30/12/2022,Valladolid,Real Madrid,1.57,2.38
31/12/2022,Barcelona,Espanol,1.44,2.75
31/12/2022,Sociedad,Osasuna,2.3,1.62
31/12/2022,Villarreal,Valencia,1.92,1.98
06/01/2023,Elche,Celta,2.38,1.57
06/01/2023,Valencia,Cadiz,1.93,1.97
07/01/2023,Villarreal,Real Madrid,1.62,2.3
07/01/2023,Mallorca,Valladolid,2.38,1.57
07/01/2023,Espanol,Girona,2.04,1.86
08/01/2023,Almeria,Sociedad,2.1,1.73
08/01/2023,Vallecano,Betis,2.2,1.67
08/01/2023,Sevilla,Getafe,2.5,1.53
08/01/2023,Ath Madrid,Barcelona,1.97,1.93
09/01/2023,Ath Bilbao,Osasuna,2.1,1.73
13/01/2023,Celta,Villarreal,2.1,1.73
14/01/2023,Valladolid,Vallecano,2.2,1.67
14/01/2023,Girona,Sevilla,2.08,1.82
14/01/2023,Osasuna,Mallorca,2.75,1.44
14/01/2023,Sociedad,Ath Bilbao,2.3,1.62
15/01/2023,Getafe,Espanol,2.75,1.44
15/01/2023,Almeria,Ath Madrid,1.99,1.91
16/01/2023,Cadiz,Elche,2.2,1.67
20/01/2023,Mallorca,Celta,3.5,1.3
21/01/2023,Vallecano,Sociedad,2.38,1.57
21/01/2023,Espanol,Betis,2.2,1.67
21/01/2023,Ath Madrid,Valladolid,1.89,2.01
21/01/2023,Sevilla,Cadiz,2.1,1.73
22/01/2023,Villarreal,Girona,1.73,2.1
22/01/2023,Elche,Osasuna,2.3,1.62
22/01/2023,Barcelona,Getafe,1.67,2.2
22/01/2023,Ath Bilbao,Real Madrid,1.88,2.02
23/01/2023,Valencia,Almeria,1.88,2.02
27/01/2023,Almeria,Espanol,2.1,1.73
28/01/2023,Cadiz,Mallorca,3.2,1.36
28/01/2023,Girona,Barcelona,1.67,2.2
28/01/2023,Sevilla,Elche,2.1,1.73
28/01/2023,Getafe,Betis,3.0,1.4
29/01/2023,Valladolid,Valencia,2.1,1.73
29/01/2023,Osasuna,Ath Madrid,2.3,1.62
29/01/2023,Celta,Ath Bilbao,2.5,1.53
29/01/2023,Real Madrid,Sociedad,1.93,1.97
30/01/2023,Villarreal,Vallecano,2.01,1.89
01/02/2023,Betis,Barcelona,1.87,2.03
02/02/2023,Real Madrid,Valencia,1.62,2.3
03/02/2023,Ath Bilbao,Cadiz,2.0,1.8
04/02/2023,Espanol,Osasuna,2.63,1.5
04/02/2023,Elche,Villarreal,2.03,1.87
04/02/2023,Ath Madrid,Getafe,2.38,1.57
04/02/2023,Betis,Celta,2.5,1.53
05/02/2023,Mallorca,Real Madrid,2.2,1.67
05/02/2023,Girona,Valencia,2.06,1.84
05/02/2023,Sociedad,Valladolid,2.0,1.8
05/02/2023,Barcelona,Sevilla,1.67,2.2
06/02/2023,Vallecano,Almeria,2.06,1.84
10/02/2023,Cadiz,Girona,2.38,1.57
11/02/2023,Almeria,Betis,2.0,1.8
11/02/2023,Sevilla,Mallorca,2.75,1.44
11/02/2023,Valencia,Ath Bilbao,2.2,1.67
12/02/2023,Getafe,Vallecano,3.2,1.36
12/02/2023,Celta,Ath Madrid,2.38,1.57
12/02/2023,Valladolid,Osasuna,2.5,1.53
12/02/2023,Villarreal,Barcelona,1.8,2.0
13/02/2023,Espanol,Sociedad,2.5,1.53
15/02/2023,Real Madrid,Elche,1.53,2.5
17/02/2023,Girona,Almeria,1.99,1.91
18/02/2023,Sociedad,Celta,2.38,1.57
18/02/2023,Betis,Valladolid,2.05,1.85
18/02/2023,Mallorca,Villarreal,2.75,1.44
18/02/2023,Osasuna,Real Madrid,2.07,1.83
19/02/2023,Elche,Espanol,2.3,1.62
19/02/2023,Vallecano,Sevilla,2.3,1.62
19/02/2023,Ath Madrid,Ath Bilbao,2.3,1.62
19/02/2023,Barcelona,Cadiz,1.53,2.5
20/02/2023,Getafe,Valencia,2.75,1.44
24/02/2023,Elche,Betis,2.2,1.67
25/02/2023,Espanol,Mallorca,3.0,1.4
25/02/2023,Cadiz,Vallecano,2.63,1.5
25/02/2023,Real Madrid,Ath Madrid,1.97,1.93
25/02/2023,Valencia,Sociedad,2.38,1.57
26/02/2023,Ath Bilbao,Girona,2.1,1.73
26/02/2023,Celta,Valladolid,2.2,1.67
26/02/2023,Almeria,Barcelona,1.57,2.38
26/02/2023,Sevilla,Osasuna,2.3,1.62
27/02/2023,Villarreal,Getafe,2.3,1.62
03/03/2023,Sociedad,Cadiz,2.38,1.57
04/03/2023,Getafe,Girona,2.63,1.5
04/03/2023,Almeria,Villarreal,1.73,2.1
04/03/2023,Mallorca,Elche,2.63,1.5
04/03/2023,Ath Madrid,Sevilla,2.2,1.67
05/03/2023,Valladolid,Espanol,2.2,1.67
05/03/2023,Barcelona,Valencia,1.87,2.03
05/03/2023,Vallecano,Ath Bilbao,2.3,1.62
05/03/2023,Betis,Real Madrid,1.88,2.02
06/03/2023,Osasuna,Celta,2.5,1.53
10/03/2023,Cadiz,Getafe,3.2,1.36
11/03/2023,Real Madrid,Espanol,1.62,2.3
11/03/2023,Elche,Valladolid,2.1,1.73
11/03/2023,Celta,Vallecano,2.5,1.53
11/03/2023,Valencia,Osasuna,2.5,1.53
12/03/2023,Mallorca,Sociedad,3.2,1.36
12/03/2023,Sevilla,Almeria,1.93,2.0
12/03/2023,Villarreal,Betis,1.93,2.0
12/03/2023,Ath Bilbao,Barcelona,2.1,1.73
13/03/2023,Girona,Ath Madrid,2.2,1.67
17/03/2023,Valladolid,Ath Bilbao,1.97,1.93
18/03/2023,Almeria,Cadiz,2.1,1.73
18/03/2023,Vallecano,Girona,2.1,1.73
18/03/2023,Espanol,Celta,2.3,1.62
18/03/2023,Ath Madrid,Valencia,2.1,1.73
19/03/2023,Betis,Mallorca,2.63,1.5
19/03/2023,Osasuna,Villarreal,2.3,1.62
19/03/2023,Sociedad,Elche,2.02,1.88
19/03/2023,Getafe,Sevilla,2.63,1.5
19/03/2023,Barcelona,Real Madrid,1.88,2.02
31/03/2023,Mallorca,Osasuna,3.2,1.36
01/04/2023,Girona,Espanol,2.05,1.85
01/04/2023,Ath Bilbao,Getafe,2.5,1.53
01/04/2023,Cadiz,Sevilla,2.38,1.57
01/04/2023,Elche,Barcelona,1.73,2.1
02/04/2023,Celta,Almeria,1.91,1.99
02/04/2023,Real Madrid,Valladolid,1.4,3.0
02/04/2023,Villarreal,Sociedad,2.2,1.67
02/04/2023,Ath Madrid,Betis,2.01,1.89
03/04/2023,Valencia,Vallecano,2.38,1.57
07/04/2023,Sevilla,Celta,2.1,1.73
08/04/2023,Osasuna,Elche,2.3,1.62
08/04/2023,Espanol,Ath Bilbao,2.38,1.57
08/04/2023,Sociedad,Getafe,2.75,1.44
08/04/2023,Real Madrid,Villarreal,1.62,2.3
09/04/2023,Valladolid,Mallorca,3.0,1.4
09/04/2023,Betis,Cadiz,2.1,1.73
09/04/2023,Almeria,Valencia,2.1,1.73
09/04/2023,Vallecano,Ath Madrid,2.3,1.62
10/04/2023,Barcelona,Girona,1.62,2.3
14/04/2023,Vallecano,Osasuna,2.5,1.53
15/04/2023,Villarreal,Valladolid,1.62,2.3
15/04/2023,Ath Bilbao,Sociedad,2.5,1.53
15/04/2023,Betis,Espanol,2.1,1.73
15/04/2023,Cadiz,Real Madrid,1.8,2.0
16/04/2023,Girona,Elche,1.87,2.03
16/04/2023,Getafe,Barcelona,2.2,1.67
16/04/2023,Ath Madrid,Almeria,1.57,2.38
16/04/2023,Valencia,Sevilla,2.3,1.62
17/04/2023,Celta,Mallorca,2.63,1.5
21/04/2023,Espanol,Cadiz,2.38,1.57
22/04/2023,Osasuna,Betis,2.5,1.53
22/04/2023,Almeria,Ath Bilbao,1.91,1.99
22/04/2023,Sociedad,Vallecano,2.3,1.62
22/04/2023,Valladolid,Girona,1.99,1.91
22/04/2023,Real Madrid,Celta,1.57,2.38
23/04/2023,Elche,Valencia,2.2,1.67
23/04/2023,Barcelona,Ath Madrid,2.2,1.67
23/04/2023,Mallorca,Getafe,3.4,1.33
23/04/2023,Sevilla,Villarreal,2.0,1.9
25/04/2023,Cadiz,Osasuna,2.38,1.57
25/04/2023,Girona,Real Madrid,1.57,2.38
25/04/2023,Betis,Sociedad,2.3,1.62
26/04/2023,Ath Madrid,Mallorca,2.3,1.62
26/04/2023,Getafe,Almeria,2.3,1.62
26/04/2023,Celta,Elche,1.73,2.1
26/04/2023,Vallecano,Barcelona,2.0,1.8
27/04/2023,Valencia,Valladolid,1.94,1.96
27/04/2023,Villarreal,Espanol,1.87,2.03
27/04/2023,Ath Bilbao,Sevilla,2.1,1.73
28/04/2023,Osasuna,Sociedad,3.0,1.4
29/04/2023,Elche,Vallecano,2.2,1.67
29/04/2023,Real Madrid,Almeria,1.3,3.5
29/04/2023,Barcelona,Betis,1.67,2.2
30/04/2023,Cadiz,Valencia,2.3,1.62
30/04/2023,Villarreal,Celta,1.88,2.02
30/04/2023,Espanol,Getafe,2.75,1.44
30/04/2023,Valladolid,Ath Madrid,1.88,2.02
01/05/2023,Mallorca,Ath Bilbao,3.0,1.4
01/05/2023,Sevilla,Girona,2.0,1.9
02/05/2023,Almeria,Elche,1.53,2.5
02/05/2023,Barcelona,Osasuna,1.5,2.63
02/05/2023,Sociedad,Real Madrid,2.08,1.82
03/05/2023,Valencia,Villarreal,1.89,2.01
03/05/2023,Ath Madrid,Cadiz,1.73,2.1
03/05/2023,Getafe,Celta,2.63,1.5
04/05/2023,Girona,Mallorca,2.5,1.53
04/05/2023,Sevilla,Espanol,2.0,1.8
04/05/2023,Ath Bilbao,Betis,2.0,1.9
04/05/2023,Vallecano,Valladolid,1.99,1.91
12/05/2023,Mallorca,Cadiz,2.75,1.44
13/05/2023,Sociedad,Girona,2.03,1.87
13/05/2023,Osasuna,Almeria,1.85,2.05
13/05/2023,Villarreal,Ath Bilbao,1.98,1.92
13/05/2023,Real Madrid,Getafe,1.96,1.94
14/05/2023,Celta,Valencia,2.2,1.67
14/05/2023,Elche,Ath Madrid,1.67,2.2
14/05/2023,Valladolid,Sevilla,1.96,1.94
14/05/2023,Espanol,Barcelona,1.73,2.1
15/05/2023,Betis,Vallecano,2.0,1.8
19/05/2023,Cadiz,Valladolid,2.0,1.9
20/05/2023,Girona,Villarreal,1.62,2.3
20/05/2023,Ath Bilbao,Celta,2.04,1.86
20/05/2023,Almeria,Mallorca,2.1,1.73
20/05/2023,Getafe,Elche,2.2,1.67
20/05/2023,Barcelona,Sociedad,1.96,1.94
21/05/2023,Vallecano,Espanol,2.03,1.87
21/05/2023,Ath Madrid,Osasuna,1.8,2.0
21/05/2023,Valencia,Real Madrid,1.73,2.1
21/05/2023,Sevilla,Betis,2.07,1.83
23/05/2023,Celta,Girona,2.03,1.87
23/05/2023,Sociedad,Almeria,1.57,2.38
23/05/2023,Valladolid,Barcelona,1.57,2.38
24/05/2023,Elche,Sevilla,1.83,2.07
