date,home_team,away_team,league,season,source_file,xg_entry_status,home_xg,away_xg,xg_source_file,xg_source_schema
2024-11-30,Freiburg,M'gladbach,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.15426,1.27811,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-11-30,RB Leipzig,Wolfsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.4486,2.69881,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-11-30,Union Berlin,Leverkusen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.11328,0.906684,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-11-30,Werder Bremen,Stuttgart,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.14949,1.6651,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-01,FC Heidenheim,Ein Frankfurt,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.861094,3.19019,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-01,Mainz,Hoffenheim,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.62793,0.814599,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-06,Stuttgart,Union Berlin,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.81349,1.86301,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-07,Bayern Munich,FC Heidenheim,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,3.08538,1.16879,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-07,Bochum,Werder Bremen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.16256,1.20754,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-07,Ein Frankfurt,Augsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.53465,1.17089,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-07,Holstein Kiel,RB Leipzig,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.14963,1.72704,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-07,Leverkusen,FC St Pauli,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.729523,2.18395,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-07,M'gladbach,Dortmund,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.10194,1.58856,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-08,Hoffenheim,Freiburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.49449,1.53138,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-08,Wolfsburg,Mainz,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.48692,3.02237,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-13,Freiburg,Wolfsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.96777,1.85123,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-14,Augsburg,Leverkusen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.43671,1.02095,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-14,FC St Pauli,Werder Bremen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.515437,0.986101,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-14,M'gladbach,Holstein Kiel,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.33425,0.323948,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-14,Mainz,Bayern Munich,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.64219,0.992002,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-14,Union Berlin,Bochum,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,3.0131,1.23723,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-15,Dortmund,Hoffenheim,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.433347,1.31436,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-15,FC Heidenheim,Stuttgart,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.808275,3.46171,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-15,RB Leipzig,Ein Frankfurt,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.4958,0.839379,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-20,Bayern Munich,RB Leipzig,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,4.35715,0.552564,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-21,Ein Frankfurt,Mainz,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.58915,0.753285,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-21,Hoffenheim,M'gladbach,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,3.7229,0.490494,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-21,Holstein Kiel,Augsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.48595,1.13064,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-21,Leverkusen,Freiburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,3.25968,1.34161,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-21,Stuttgart,FC St Pauli,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.41593,2.57781,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-21,Werder Bremen,Union Berlin,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.73356,1.64107,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-22,Bochum,FC Heidenheim,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.68369,0.512353,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2024-12-22,Wolfsburg,Dortmund,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.95337,2.4116,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-10,Dortmund,Leverkusen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.48663,1.8834,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-11,FC Heidenheim,Union Berlin,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.75563,1.03435,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-11,FC St Pauli,Ein Frankfurt,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.5542,2.23689,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-11,Freiburg,Holstein Kiel,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.750017,1.66855,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-11,Hoffenheim,Wolfsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.18042,1.49127,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-11,M'gladbach,Bayern Munich,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.326195,4.47736,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-11,Mainz,Bochum,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.7238,0.697735,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-12,Augsburg,Stuttgart,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.339144,2.61617,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-12,RB Leipzig,Werder Bremen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.65039,1.32687,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-14,Ein Frankfurt,Freiburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.82238,0.587762,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-14,Holstein Kiel,Dortmund,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.95929,1.16391,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-14,Leverkusen,Mainz,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.99412,0.603471,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-14,Wolfsburg,M'gladbach,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,3.72762,0.856948,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-15,Bayern Munich,Hoffenheim,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,3.80458,0.222965,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-15,Bochum,FC St Pauli,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.8213,1.15308,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-15,Stuttgart,RB Leipzig,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.42754,0.710278,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-15,Union Berlin,Augsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.549286,1.41902,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-15,Werder Bremen,FC Heidenheim,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.87497,1.91878,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-17,Ein Frankfurt,Dortmund,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.05106,0.57641,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-18,Bayern Munich,Wolfsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,3.23282,0.702414,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-18,Bochum,RB Leipzig,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.75969,2.38567,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-18,FC Heidenheim,FC St Pauli,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.923964,2.23242,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-18,Holstein Kiel,Hoffenheim,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.908525,0.905544,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-18,Leverkusen,M'gladbach,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.08382,0.473935,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-18,Stuttgart,Freiburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.26605,0.187694,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-19,Union Berlin,Mainz,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.44953,1.40424,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-19,Werder Bremen,Augsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.15183,1.31644,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-24,Wolfsburg,Holstein Kiel,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.52045,0.265769,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-25,Augsburg,FC Heidenheim,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.63821,0.94738,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-25,Dortmund,Werder Bremen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.49423,1.11662,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-25,Freiburg,Bayern Munich,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.271308,0.787581,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-25,M'gladbach,Bochum,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.93153,0.759449,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-25,Mainz,Stuttgart,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.22883,0.917385,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-25,RB Leipzig,Leverkusen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.708246,2.57674,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-26,FC St Pauli,Union Berlin,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.40358,0.986402,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-26,Hoffenheim,Ein Frankfurt,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.32141,2.30325,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-01-31,Werder Bremen,Mainz,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.58542,1.01597,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-01,Bayern Munich,Holstein Kiel,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,4.93236,2.05752,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-01,Bochum,Freiburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.843049,3.33243,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-01,FC Heidenheim,Dortmund,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.525888,2.68284,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-01,FC St Pauli,Augsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.849878,0.194891,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-01,Stuttgart,M'gladbach,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.950734,1.96971,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-01,Union Berlin,RB Leipzig,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.74847,0.237923,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-02,Ein Frankfurt,Wolfsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.69604,1.46292,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-02,Leverkusen,Hoffenheim,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.35418,1.94944,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-07,Bayern Munich,Werder Bremen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,4.47713,0.151051,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-08,Dortmund,Stuttgart,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.07063,0.452825,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-08,Freiburg,FC Heidenheim,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.33195,0.434356,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-08,Hoffenheim,Union Berlin,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.881646,3.86589,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-08,M'gladbach,Ein Frankfurt,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.656491,2.5487,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-08,Mainz,Augsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.99994,0.260742,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-08,Wolfsburg,Leverkusen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.895017,1.66317,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-09,Holstein Kiel,Bochum,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.0,2.0,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-09,RB Leipzig,FC St Pauli,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.89601,0.72321,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-14,Augsburg,RB Leipzig,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.05445,1.6452,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-15,Bochum,Dortmund,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,3.3688,2.70519,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-15,FC St Pauli,Freiburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.19059,1.25072,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-15,Leverkusen,Bayern Munich,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.55729,0.0720406,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-15,Stuttgart,Wolfsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.22466,1.75731,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-15,Union Berlin,M'gladbach,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.66824,2.22036,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-16,Ein Frankfurt,Holstein Kiel,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,3.02527,1.26559,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-16,FC Heidenheim,Mainz,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.545205,1.94932,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-16,Werder Bremen,Hoffenheim,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.85665,1.91874,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-21,Freiburg,Werder Bremen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.66243,1.25462,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-22,Dortmund,Union Berlin,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,5.44112,0.365382,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-22,Holstein Kiel,Leverkusen,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.494995,2.55557,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-22,M'gladbach,Augsburg,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.800003,1.73915,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-22,Mainz,FC St Pauli,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,1.35603,0.90068,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-22,Wolfsburg,Bochum,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,2.16138,1.46609,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-23,Bayern Munich,Ein Frankfurt,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,4.48699,0.49278,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
2025-02-23,Hoffenheim,Stuttgart,Bundesliga,2024,football_data_D1_2024_clean.csv,NEEDS_MANUAL_ENTRY,0.705815,3.67099,understat_xg_bundesliga_2024_understat_alias_preview_understat_date_alignment_preview.csv,MATCH_PAIR_XG_SOURCE
