league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,market_tier,market_tier_score,market_tier_reason,market_tier_flags,market_tier_score_league_relative,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
Ligue 1,2024,2025-02-02,Angers,Le Havre,1.95,3.4,3.9,5.58,2.63,Home,MEDIUM,0.5512,0.2414,0.2075,unclear,unclear,False,False,False,,10,10,1.5,0.7,0.3,0.5,0.2,0.4,walk_forward,2025-02-02,2025-02-02,175,5,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: DIRECTION type has historically poor accuracy — consider OBSERVE_ONLY.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,24,Ligue 1 DIRECTION type has historically poor accuracy (walk-forward evidence).,ligue1_direction,-4.35,D,1.0,1.0,2.0,0,1,1,1,False,False,2025-02,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-02,Toulouse,Nice,2.5,3.4,2.75,3.9,4.28,Away,LOW,0.2519,0.1515,0.5966,OVER likely,unclear,False,False,False,,10,10,1.6,2.0,0.4,0.8,0.3,0.8,walk_forward,2025-02-02,2025-02-02,175,5,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,0.03,D,1.0,1.0,2.0,0,1,1,1,True,,2025-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-07,Nantes,Brest,2.45,3.1,3.1,4.02,5.34,Home,MEDIUM,0.8817,0.0256,0.0927,OVER likely,BTTS YES likely,False,True,False,,10,10,1.1,1.5,0.4,0.8,0.8,0.8,walk_forward,2025-02-07,2025-02-07,180,2,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.16,A,0.0,2.0,2.0,0,1,1,0,False,False,2025-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-07,Paris SG,Monaco,1.38,5.5,6.5,6.81,5.53,Home,MEDIUM,0.9746,0.0242,0.0013,OVER likely,BTTS YES likely,True,True,False,,10,10,2.4,1.7,0.7,0.8,0.8,0.8,walk_forward,2025-02-07,2025-02-07,180,2,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.16,H,4.0,1.0,5.0,1,0,0,1,True,True,2025-02,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-08,Nice,Lens,2.35,3.3,3.1,3.95,5.04,Draw,LOW,0.2227,0.6687,0.1086,OVER likely,BTTS YES likely,False,False,False,,10,10,1.8,1.9,0.8,0.5,0.9,0.5,walk_forward,2025-02-08,2025-02-08,182,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.16,H,2.0,0.0,2.0,0,1,1,0,False,False,2025-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-08,Lille,Le Havre,1.36,5.5,8.0,7.36,4.58,Home,HIGH,0.5932,0.4017,0.005,unclear,BTTS YES likely,False,False,False,,10,10,1.7,0.5,0.6,0.5,0.8,0.5,walk_forward,2025-02-08,2025-02-08,182,3,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,A,1.0,2.0,3.0,1,0,1,1,True,True,2025-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-08,St Etienne,Rennes,3.3,3.4,2.15,4.42,3.68,Home,MEDIUM,0.5359,0.1624,0.3017,unclear,unclear,False,False,False,,10,10,0.8,0.9,0.5,0.5,0.6,0.4,walk_forward,2025-02-08,2025-02-08,182,3,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,0.41,A,0.0,2.0,2.0,0,1,1,0,True,,2025-02,medium_fav (2.0-2.5),low (3-5),low (<4),AWAY_FAVORITE,mid
Ligue 1,2024,2025-02-09,Strasbourg,Montpellier,1.75,4.1,4.1,5.55,4.62,Home,MEDIUM,0.5925,0.1132,0.2943,OVER likely,BTTS YES likely,False,True,False,,10,10,1.4,1.1,0.7,0.6,0.7,0.6,walk_forward,2025-02-09,2025-02-09,185,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.16,H,2.0,0.0,2.0,0,1,1,0,False,False,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-09,Angers,Marseille,5.5,4.0,1.62,6.25,3.52,Away,MEDIUM,0.0041,0.4689,0.527,unclear,unclear,False,False,False,,10,10,1.3,2.0,0.3,0.6,0.3,0.8,walk_forward,2025-02-09,2025-02-09,185,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_X2) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_X2 | chaos_low,0.41,A,0.0,2.0,2.0,0,1,1,0,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),low (<4),AWAY_FAVORITE,mid
Ligue 1,2024,2025-02-09,Lyon,Reims,1.53,4.5,5.75,6.46,4.17,Draw,MEDIUM,0.0548,0.8937,0.0515,unclear,BTTS YES likely,False,True,False,,10,10,1.5,0.8,0.5,0.4,0.6,0.6,walk_forward,2025-02-09,2025-02-09,185,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,H,4.0,0.0,4.0,1,0,0,0,True,False,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-09,Auxerre,Toulouse,3.0,3.4,2.35,4.25,3.58,Away,MEDIUM,0.0836,0.0841,0.8323,unclear,unclear,False,False,False,,10,10,1.0,1.4,0.4,0.4,0.5,0.4,walk_forward,2025-02-09,2025-02-09,185,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_X2) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_X2 | chaos_low,0.41,D,2.0,2.0,4.0,1,0,0,1,True,True,2025-02,medium_fav (2.0-2.5),low (3-5),low (<4),AWAY_FAVORITE,mid
Ligue 1,2024,2025-02-14,Brest,Auxerre,2.25,3.3,3.3,5.08,4.49,Home,LOW,0.4777,0.4606,0.0618,unclear,BTTS YES likely,False,False,False,,10,10,1.8,0.8,0.7,0.4,0.7,0.5,walk_forward,2025-02-14,2025-02-14,189,1,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,D,2.0,2.0,4.0,1,0,0,1,True,True,2025-02,medium_fav (2.0-2.5),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-15,Marseille,St Etienne,1.25,6.5,9.5,7.92,4.1,Home,HIGH,0.8884,0.0823,0.0293,unclear,BTTS YES likely,False,True,False,,10,10,2.3,0.8,0.5,0.5,0.7,0.6,walk_forward,2025-02-15,2025-02-15,190,3,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,H,5.0,1.0,6.0,1,0,0,1,True,True,2025-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-15,Monaco,Nantes,1.55,4.2,6.0,6.02,4.88,Home,MEDIUM,0.99,0.0044,0.0056,unclear,BTTS YES likely,False,True,False,,10,10,1.4,1.1,0.8,0.3,0.8,0.7,walk_forward,2025-02-15,2025-02-15,190,3,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,H,7.0,1.0,8.0,1,0,0,1,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-15,Toulouse,Paris SG,5.75,4.75,1.5,7.03,4.65,Away,HIGH,0.0215,0.0706,0.9079,unclear,BTTS YES likely,False,False,False,,10,10,1.2,2.4,0.5,0.7,0.5,0.8,walk_forward,2025-02-15,2025-02-15,190,3,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,A,0.0,1.0,1.0,0,1,1,0,False,False,2025-02,heavy_fav (<=1.5),high (7-10),medium (4-6),AWAY_FAVORITE,mid
Ligue 1,2024,2025-02-16,Rennes,Lille,2.7,3.25,2.7,3.43,4.41,Home,LOW,0.5358,0.4181,0.0462,unclear,BTTS YES likely,False,False,False,,10,10,1.2,1.6,0.5,0.6,0.4,0.8,walk_forward,2025-02-16,2025-02-16,193,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,A,0.0,2.0,2.0,0,1,1,0,False,False,2025-02,no_clear_fav (>2.5),low (3-5),medium (4-6),NO_CLEAR_FAVORITE,mid
Ligue 1,2024,2025-02-16,Reims,Angers,2.0,3.4,3.9,5.47,3.08,Draw,LOW,0.0929,0.4883,0.4188,UNDER likely,unclear,False,False,False,,10,10,0.5,1.3,0.4,0.2,0.6,0.2,walk_forward,2025-02-16,2025-02-16,193,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,0.41,A,0.0,1.0,1.0,0,1,1,0,False,False,2025-02,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-16,Lens,Strasbourg,1.72,3.8,4.75,5.42,3.62,Home,MEDIUM,0.6388,0.128,0.2332,unclear,unclear,False,False,False,,10,10,1.6,1.7,0.4,0.6,0.4,0.6,walk_forward,2025-02-16,2025-02-16,193,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,0.41,A,0.0,2.0,2.0,0,1,1,0,False,False,2025-02,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-16,Le Havre,Nice,5.0,4.0,1.62,6.75,4.6,Draw,MEDIUM,0.1411,0.7438,0.1152,unclear,BTTS YES likely,False,True,False,,10,10,0.8,2.0,0.5,0.7,0.6,0.8,walk_forward,2025-02-16,2025-02-16,193,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,A,1.0,3.0,4.0,1,0,0,1,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Ligue 1,2024,2025-02-16,Montpellier,Lyon,4.75,4.5,1.58,6.35,4.08,Draw,MEDIUM,0.0038,0.9286,0.0677,unclear,unclear,False,False,False,,10,10,0.8,1.5,0.5,0.6,0.5,0.6,walk_forward,2025-02-16,2025-02-16,193,5,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,ligue1_cautious,LOW,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-4.73,A,1.0,4.0,5.0,1,0,0,1,,,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Ligue 1,2024,2025-02-21,Rennes,Reims,2.15,3.4,3.4,5.12,3.55,Draw,MEDIUM,0.1108,0.7606,0.1286,unclear,unclear,False,False,False,,10,10,1.2,0.4,0.5,0.4,0.4,0.5,walk_forward,2025-02-21,2025-02-21,198,1,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,0.41,H,1.0,0.0,1.0,0,1,1,0,True,True,2025-02,medium_fav (2.0-2.5),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-22,Lille,Monaco,2.15,3.7,3.1,4.52,5.56,Home,MEDIUM,0.6648,0.1485,0.1868,OVER likely,BTTS YES likely,False,True,False,,10,10,1.6,1.4,0.6,0.8,0.8,0.8,walk_forward,2025-02-22,2025-02-22,199,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.16,H,2.0,1.0,3.0,1,0,1,1,True,True,2025-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-22,St Etienne,Angers,2.4,3.3,3.0,4.83,3.31,Away,MEDIUM,0.3643,0.1107,0.525,unclear,unclear,False,False,False,,10,10,0.5,1.6,0.6,0.2,0.7,0.2,walk_forward,2025-02-22,2025-02-22,199,3,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,0.41,D,3.0,3.0,6.0,1,0,0,1,True,,2025-02,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-22,Auxerre,Marseille,5.5,4.33,1.55,7.42,4.5,Away,HIGH,0.067,0.0227,0.9103,unclear,BTTS YES likely,False,True,False,,10,10,0.6,2.3,0.5,0.5,0.6,0.7,walk_forward,2025-02-22,2025-02-22,199,3,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,H,3.0,0.0,3.0,1,0,1,0,True,False,2025-02,strong_fav (1.5-2.0),high (7-10),medium (4-6),AWAY_FAVORITE,mid
Ligue 1,2024,2025-02-23,Strasbourg,Brest,2.0,3.6,3.6,4.77,4.35,Home,MEDIUM,0.5965,0.1238,0.2797,unclear,BTTS YES likely,False,False,False,,10,10,2.0,1.9,0.5,0.7,0.5,0.7,walk_forward,2025-02-23,2025-02-23,202,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,D,0.0,0.0,0.0,0,1,1,0,False,False,2025-02,strong_fav (1.5-2.0),low (3-5),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-23,Nice,Montpellier,1.38,5.0,7.5,7.31,4.77,Home,HIGH,0.9093,0.048,0.0426,OVER likely,BTTS YES likely,False,True,False,,10,10,2.0,0.8,0.7,0.6,0.8,0.6,walk_forward,2025-02-23,2025-02-23,202,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.16,H,2.0,0.0,2.0,0,1,1,0,False,False,2025-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
